Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
ARF GTPase-activating protein GIT2 isoform X5,TRUE,TRUE,TRUE
probable ATP-dependent RNA helicase DDX41,TRUE,TRUE,TRUE
zinc finger protein 12,TRUE,TRUE,TRUE
histone deacetylase 6 isoform X2,TRUE,TRUE,TRUE
mesogenin-1,TRUE,TRUE,TRUE
transcription cofactor vestigial-like protein 2 isoform X1,TRUE,TRUE,TRUE
"dnaJ homolog subfamily A member 3, mitochondrial isoform X2",TRUE,TRUE,TRUE
TNFAIP3-interacting protein 1 isoform X2,TRUE,TRUE,TRUE
heat shock factor protein 4 isoform X5,TRUE,TRUE,TRUE
lamin-B1,TRUE,TRUE,TRUE
SPRY domain-containing protein 4,TRUE,TRUE,TRUE
pecanex-like protein 3 isoform X4,TRUE,TRUE,TRUE
leiomodin-3,TRUE,TRUE,TRUE
platelet glycoprotein Ib beta chain,TRUE,TRUE,TRUE
RNA-binding protein 26 isoform X7,TRUE,TRUE,TRUE
endoplasmic reticulum lectin 1,TRUE,TRUE,TRUE
phospholipid-transporting ATPase ABCA3,TRUE,TRUE,TRUE
LYR motif-containing protein 2,TRUE,TRUE,TRUE
tapasin-related protein isoform X1,TRUE,TRUE,TRUE
calcium permeable stress-gated cation channel 1,TRUE,TRUE,TRUE
"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",TRUE,TRUE,TRUE
transcription factor Dp-2 isoform X2,TRUE,TRUE,TRUE
armadillo repeat-containing protein 5,TRUE,TRUE,TRUE
ras association domain-containing protein 8,TRUE,TRUE,TRUE
ras-related protein Rab-44,TRUE,TRUE,TRUE
pre-B-cell leukemia transcription factor 1 isoform X1,TRUE,TRUE,TRUE
"guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1 isoform X2",TRUE,TRUE,TRUE
RNA-binding protein EWS isoform X1,TRUE,TRUE,TRUE
histone H2A type 2-B,TRUE,TRUE,TRUE
"arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3 isoform X1",TRUE,TRUE,TRUE
annexin A7 isoform X2,TRUE,TRUE,TRUE
"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase-like protein MGAT4D",TRUE,TRUE,TRUE
splicing regulatory glutamine/lysine-rich protein 1 isoform X2,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase ZFP91 isoform X1,TRUE,TRUE,TRUE
EH domain-binding protein 1-like protein 1 isoform X10,TRUE,TRUE,TRUE
signal-induced proliferation-associated protein 1,TRUE,TRUE,TRUE
ATP-dependent RNA helicase DDX55,TRUE,TRUE,TRUE
P2Y purinoceptor 14,TRUE,TRUE,TRUE
breast cancer anti-estrogen resistance protein 3 isoform X1,TRUE,TRUE,TRUE
SH3 domain-binding protein 4,TRUE,TRUE,TRUE
DNA mismatch repair protein Msh6,TRUE,TRUE,TRUE
protein zyg-11 homolog B isoform X1,TRUE,TRUE,TRUE
olfactory receptor 226-like,TRUE,TRUE,TRUE
zinc finger protein 502,TRUE,TRUE,TRUE
CKLF-like MARVEL transmembrane domain-containing protein 5,TRUE,TRUE,TRUE
NFIL3 like protein,TRUE,TRUE,TRUE
splicing factor 1 isoform X2,TRUE,TRUE,TRUE
SH3 domain-containing kinase-binding protein 1 isoform X2,TRUE,TRUE,TRUE
"carbamoyl-phosphate synthase [ammonia], mitochondrial",TRUE,TRUE,TRUE
small ubiquitin-related modifier 1,TRUE,TRUE,TRUE
"stress-70 protein, mitochondrial",TRUE,TRUE,TRUE
synaptogyrin-4,TRUE,TRUE,TRUE
protein mono-ADP-ribosyltransferase PARP16 isoform X1,TRUE,TRUE,TRUE
protein NCBP2AS2,TRUE,TRUE,TRUE
solute carrier family 25 member 43,TRUE,TRUE,TRUE
hydroxyacylglutathione hydrolase-like protein isoform X2,TRUE,TRUE,TRUE
interleukin-36 receptor antagonist protein,TRUE,TRUE,TRUE
protein FAM133A,TRUE,TRUE,TRUE
lysyl oxidase homolog 1,TRUE,TRUE,TRUE
tripartite motif-containing protein 54 isoform X1,TRUE,TRUE,TRUE
"transcription termination factor 3, mitochondrial isoform X1",TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: dynein axonemal intermediate chain 4,TRUE,TRUE,TRUE
dipeptidyl peptidase 9 isoform X1,TRUE,TRUE,TRUE
KAT8 regulatory NSL complex subunit 3 isoform X2,TRUE,TRUE,TRUE
receptor activity-modifying protein 3,TRUE,TRUE,TRUE
protein lin-7 homolog C,TRUE,TRUE,TRUE
transforming acidic coiled-coil-containing protein 2 isoform X2,TRUE,TRUE,TRUE
"FERM, ARHGEF and pleckstrin domain-containing protein 2 isoform X1",TRUE,TRUE,TRUE
dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 isoform X1,TRUE,TRUE,TRUE
zinc finger and SCAN domain-containing protein 10,TRUE,TRUE,TRUE
striatin-4 isoform X1,TRUE,TRUE,TRUE
NADPH--cytochrome P450 reductase isoform X2,TRUE,TRUE,TRUE
follitropin subunit beta,TRUE,TRUE,TRUE
C-C chemokine receptor type 10,TRUE,TRUE,TRUE
putative uncharacterized protein BRD3OS,TRUE,TRUE,TRUE
splicing factor 3B subunit 1 isoform X1,TRUE,TRUE,TRUE
116 kDa U5 small nuclear ribonucleoprotein component,TRUE,TRUE,TRUE
heterogeneous nuclear ribonucleoprotein F,TRUE,TRUE,TRUE
"glycogen phosphorylase, liver form isoform X2",TRUE,TRUE,TRUE
autophagy-related protein 16-1 isoform X1,TRUE,TRUE,TRUE
twisted gastrulation protein homolog 1,TRUE,TRUE,TRUE
spermatogenesis-associated protein 2,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: CD160 antigen,TRUE,TRUE,TRUE
ataxin-7-like protein 3 isoform X1,TRUE,TRUE,TRUE
serine/threonine-protein kinase ULK1 isoform X2,TRUE,TRUE,TRUE
thyroid hormone receptor alpha,TRUE,TRUE,TRUE
voltage-dependent calcium channel gamma-6 subunit isoform X1,TRUE,TRUE,TRUE
"nuclease EXOG, mitochondrial",TRUE,TRUE,TRUE
1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon,TRUE,TRUE,TRUE
tetraspanin-9 isoform X1,TRUE,TRUE,TRUE
lymphocyte antigen 6L,TRUE,TRUE,TRUE
bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform X3,TRUE,TRUE,TRUE
sushi domain-containing protein 2,TRUE,TRUE,TRUE
ataxin-2 isoform X2,TRUE,TRUE,TRUE
MAGUK p55 subfamily member 3,TRUE,TRUE,TRUE
A disintegrin and metalloproteinase with thrombospondin motifs 19,TRUE,TRUE,TRUE
protein cramped-like isoform X2,TRUE,TRUE,TRUE
anaphase-promoting complex subunit 16,TRUE,TRUE,TRUE
rho guanine nucleotide exchange factor 10-like protein isoform X1,TRUE,TRUE,TRUE
centrosomal protein of 68 kDa isoform X3,TRUE,TRUE,TRUE
WD repeat-containing protein 7 isoform X3,TRUE,TRUE,TRUE
cytochrome c oxidase subunit NDUFA4,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: ankyrin repeat domain-containing protein 26-like,TRUE,TRUE,TRUE
male-enhanced antigen 1,TRUE,TRUE,TRUE
protein max isoform X1,TRUE,TRUE,TRUE
cyclin-D-binding Myb-like transcription factor 1 isoform X1,TRUE,TRUE,TRUE
spartin,TRUE,TRUE,TRUE
thioredoxin-like protein 1 isoform X2,TRUE,TRUE,TRUE
serine/threonine-protein kinase ULK1 isoform X4,TRUE,TRUE,TRUE
transcription factor E2-alpha isoform X1,TRUE,TRUE,TRUE
vinculin isoform X1,TRUE,TRUE,TRUE
collagen alpha-2(IV) chain,TRUE,TRUE,TRUE
transmembrane 9 superfamily member 3,TRUE,TRUE,TRUE
proline-rich transmembrane protein 3,TRUE,TRUE,TRUE
serine/threonine-protein phosphatase 6 regulatory subunit 3 isoform X1,TRUE,TRUE,TRUE
ras-related protein Rab-8A,TRUE,TRUE,TRUE
"methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial isoform X2",TRUE,TRUE,TRUE
epsilon-sarcoglycan isoform X1,TRUE,TRUE,TRUE
GTP-binding protein Di-Ras3,TRUE,TRUE,TRUE
glycosylphosphatidylinositol anchor attachment 1 protein isoform X1,TRUE,TRUE,TRUE
"FAST kinase domain-containing protein 2, mitochondrial",TRUE,TRUE,TRUE
rap guanine nucleotide exchange factor 1 isoform X1,TRUE,TRUE,TRUE
lysine-specific demethylase 2B isoform X2,TRUE,TRUE,TRUE
nucleobindin-2,TRUE,TRUE,TRUE
RNA-binding protein 39 isoform X2,TRUE,TRUE,TRUE
"nuclear factor of activated T-cells, cytoplasmic 1 isoform X3",TRUE,TRUE,TRUE
histone deacetylase complex subunit SAP18,TRUE,TRUE,TRUE
protein odd-skipped-related 2 isoform X1,TRUE,TRUE,TRUE
E3 ubiquitin ligase TRAF3IP2 isoform X2,TRUE,TRUE,TRUE
protein Smaug homolog 1 isoform X2,TRUE,TRUE,TRUE
suppressor of tumorigenicity 7 protein isoform X3,TRUE,TRUE,TRUE
mitochondrial basic amino acids transporter isoform X2,TRUE,TRUE,TRUE
serpin B10,TRUE,TRUE,TRUE
ATP-dependent RNA helicase DDX19A isoform X1,TRUE,TRUE,TRUE
"oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",TRUE,TRUE,TRUE
nucleolar and coiled-body phosphoprotein 1 isoform X2,TRUE,TRUE,TRUE
NAD kinase isoform X1,TRUE,TRUE,TRUE
transmembrane protein 52,TRUE,TRUE,TRUE
rho GTPase-activating protein 39 isoform X2,TRUE,TRUE,TRUE
metallo-beta-lactamase domain-containing protein 1,TRUE,TRUE,TRUE
pigment epithelium-derived factor,TRUE,TRUE,TRUE
olfactory receptor 4D11-like,TRUE,TRUE,TRUE
sarcolemmal membrane-associated protein isoform X6,TRUE,TRUE,TRUE
exostosin-2 isoform X2,TRUE,TRUE,TRUE
peptidyl-prolyl cis-trans isomerase FKBP3,TRUE,TRUE,TRUE
epididymal sperm-binding protein 1,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: zinc finger protein 69 homolog B,TRUE,TRUE,TRUE
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",TRUE,TRUE,TRUE
apoptosis regulator Bcl-2 isoform X1,TRUE,TRUE,TRUE
eukaryotic translation initiation factor 3 subunit I,TRUE,TRUE,TRUE
olfactory receptor 3A1,TRUE,TRUE,TRUE
"keratin, type II cytoskeletal 2 epidermal",TRUE,TRUE,TRUE
desmoglein-1,TRUE,TRUE,TRUE
signal peptidase complex subunit 2,TRUE,TRUE,TRUE
tetraspanin-10,TRUE,TRUE,TRUE
transthyretin,TRUE,TRUE,TRUE
"phosphatidylinositol 4,5-bisphosphate 5-phosphatase A",TRUE,TRUE,TRUE
interleukin-27 subunit alpha,TRUE,TRUE,TRUE
cAMP-regulated phosphoprotein 21 isoform X7,TRUE,TRUE,TRUE
tyrosine-protein phosphatase non-receptor type 23 isoform X1,TRUE,TRUE,TRUE
tetraspanin-9 isoform X2,TRUE,TRUE,TRUE
E3 ubiquitin ligase TRAF3IP2 isoform X4,TRUE,TRUE,TRUE
ubiquitin-like modifier-activating enzyme ATG7 isoform X2,TRUE,TRUE,TRUE
von Willebrand factor A domain-containing protein 1,TRUE,TRUE,TRUE
short-chain dehydrogenase/reductase family 42E member 1,TRUE,TRUE,TRUE
MAP kinase-activating death domain protein isoform X17,TRUE,TRUE,TRUE
pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2,TRUE,TRUE,TRUE
olfactory receptor 6N1,TRUE,TRUE,TRUE
cytoplasmic dynein 1 intermediate chain 1 isoform X2,TRUE,TRUE,TRUE
"high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A isoform X3",TRUE,TRUE,TRUE
acylamino-acid-releasing enzyme isoform X1,TRUE,TRUE,TRUE
pleckstrin homology-like domain family A member 2,TRUE,TRUE,TRUE
growth/differentiation factor 6,TRUE,TRUE,TRUE
dedicator of cytokinesis protein 9 isoform X4,TRUE,TRUE,TRUE
YY1-associated factor 2 isoform X2,TRUE,TRUE,TRUE
diphosphoinositol polyphosphate phosphohydrolase 2 isoform X2,TRUE,TRUE,TRUE
protein PAT1 homolog 1 isoform X1,TRUE,TRUE,TRUE
P2Y purinoceptor 12,TRUE,TRUE,TRUE
cytohesin-1 isoform X2,TRUE,TRUE,TRUE
PDZ domain-containing protein MAGIX isoform X1,TRUE,TRUE,TRUE
RNA-binding protein 26 isoform X6,TRUE,TRUE,TRUE
"6-phosphofructo-2-kinase/fructose-2, 6-bisphosphatase 2 isoform X2",TRUE,TRUE,TRUE
fatty acid-binding protein 12,TRUE,TRUE,TRUE
integrin alpha-7 isoform X2,TRUE,TRUE,TRUE
small G protein signaling modulator 3 isoform X1,TRUE,TRUE,TRUE
carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 isoform X3,TRUE,TRUE,TRUE
MAP kinase-activating death domain protein isoform X14,TRUE,TRUE,TRUE
mediator of RNA polymerase II transcription subunit 28,TRUE,TRUE,TRUE
protein FAM78A,TRUE,TRUE,TRUE
ATP-binding cassette sub-family C member 12,TRUE,TRUE,TRUE
disabled homolog 2-interacting protein isoform X7,TRUE,TRUE,TRUE
coiled-coil domain-containing protein 93 isoform X1,TRUE,TRUE,TRUE
WD repeat-containing protein 91 isoform X1,TRUE,TRUE,TRUE
homeobox protein aristaless-like 4,TRUE,TRUE,TRUE
histone H1.1,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase Itchy homolog isoform X1,TRUE,TRUE,TRUE
olfactory receptor 2S2,TRUE,TRUE,TRUE
myelin protein zero-like protein 2,TRUE,TRUE,TRUE
arylsulfatase I,TRUE,TRUE,TRUE
short transient receptor potential channel 5,TRUE,TRUE,TRUE
glycine N-acyltransferase-like protein 3,TRUE,TRUE,TRUE
general transcription factor 3C polypeptide 2 isoform X2,TRUE,TRUE,TRUE
profilin-3,TRUE,TRUE,TRUE
signal peptide peptidase-like 3 isoform X1,TRUE,TRUE,TRUE
elongation factor 1-alpha 2,TRUE,TRUE,TRUE
"ATP synthase F(0) complex subunit B1, mitochondrial",TRUE,TRUE,TRUE
malignant T-cell-amplified sequence 1 isoform X3,TRUE,TRUE,TRUE
dysferlin isoform X12,TRUE,TRUE,TRUE
S-phase kinase-associated protein 1,TRUE,TRUE,TRUE
BEN domain-containing protein 7 isoform X1,TRUE,TRUE,TRUE
seipin isoform X2,TRUE,TRUE,TRUE
pericentrin isoform X2,TRUE,TRUE,TRUE
ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform X2,TRUE,TRUE,TRUE
choline/ethanolaminephosphotransferase 1 isoform X2,TRUE,TRUE,TRUE
galectin-3,TRUE,TRUE,TRUE
regulator of chromosome condensation isoform X1,TRUE,TRUE,TRUE
endosome-associated-trafficking regulator 1 isoform X2,TRUE,TRUE,TRUE
5'-AMP-activated protein kinase catalytic subunit alpha-1 isoform X2,TRUE,TRUE,TRUE
glutaminyl-peptide cyclotransferase,TRUE,TRUE,TRUE
U6 snRNA-associated Sm-like protein LSm6,TRUE,TRUE,TRUE
muscleblind-like protein 2 isoform X2,TRUE,TRUE,TRUE
"keratin, type I cuticular Ha6",TRUE,TRUE,TRUE
uncharacterized protein C15orf61 homolog,TRUE,TRUE,TRUE
echinoderm microtubule-associated protein-like 1 isoform X1,TRUE,TRUE,TRUE
"dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",TRUE,TRUE,TRUE
NADP-dependent oxidoreductase domain-containing protein 1,TRUE,TRUE,TRUE
proline-rich protein 30,TRUE,TRUE,TRUE
matrix-remodeling-associated protein 5,TRUE,TRUE,TRUE
upstream stimulatory factor 1 isoform X2,TRUE,TRUE,TRUE
G-protein coupled receptor 61,TRUE,TRUE,TRUE
sortilin isoform X2,TRUE,TRUE,TRUE
general transcription factor II-I repeat domain-containing protein 1 isoform X2,TRUE,TRUE,TRUE
"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",TRUE,TRUE,TRUE
MAP kinase-activating death domain protein isoform X16,TRUE,TRUE,TRUE
GRAM domain-containing protein 2B isoform X3,TRUE,TRUE,TRUE
muscarinic acetylcholine receptor M1,TRUE,TRUE,TRUE
dynamin-1-like protein isoform X1,TRUE,TRUE,TRUE
SUN domain-containing protein 5,TRUE,TRUE,TRUE
Krueppel-like factor 14,TRUE,TRUE,TRUE
interleukin-1 family member 10,TRUE,TRUE,TRUE
protein LEG1 homolog,TRUE,TRUE,TRUE
uncharacterized protein C1orf21 homolog,TRUE,TRUE,TRUE
coiled-coil domain-containing protein 112,TRUE,TRUE,TRUE
macrophage scavenger receptor types I and II isoform X2,TRUE,TRUE,TRUE
nascent polypeptide-associated complex subunit alpha isoform X2,TRUE,TRUE,TRUE
claudin-7,TRUE,TRUE,TRUE
protein phosphatase 1B isoform X1,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase UBR4 isoform X3,TRUE,TRUE,TRUE
"FYVE, RhoGEF and PH domain-containing protein 5 isoform X3",TRUE,TRUE,TRUE
cdc42-interacting protein 4 isoform X1,TRUE,TRUE,TRUE
"alanine--tRNA ligase, mitochondrial isoform X1",TRUE,TRUE,TRUE
"ribosome-recycling factor, mitochondrial isoform X2",TRUE,TRUE,TRUE
protein MEMO1 isoform X2,TRUE,TRUE,TRUE
coiled-coil and C2 domain-containing protein 1A isoform X2,TRUE,TRUE,TRUE
olfactomedin-4,TRUE,TRUE,TRUE
transcription factor IIIB 90 kDa subunit isoform X2,TRUE,TRUE,TRUE
heterogeneous nuclear ribonucleoprotein L isoform X1,TRUE,TRUE,TRUE
baculoviral IAP repeat-containing protein 7,TRUE,TRUE,TRUE
T-complex protein 1 subunit zeta,TRUE,TRUE,TRUE
TNF receptor-associated factor 4,TRUE,TRUE,TRUE
high mobility group nucleosome-binding domain-containing protein 5,TRUE,TRUE,TRUE
trem-like transcript 1 protein,TRUE,TRUE,TRUE
60S ribosome subunit biogenesis protein NIP7 homolog,TRUE,TRUE,TRUE
cold-inducible RNA-binding protein isoform X2,TRUE,TRUE,TRUE
cytosolic carboxypeptidase 6,TRUE,TRUE,TRUE
leucine-rich repeat flightless-interacting protein 1 isoform X1,TRUE,TRUE,TRUE
serine/threonine-protein kinase D1 isoform X1,TRUE,TRUE,TRUE
protein SSXT isoform X2,TRUE,TRUE,TRUE
misshapen-like kinase 1 isoform X4,TRUE,TRUE,TRUE
nexilin isoform X1,TRUE,TRUE,TRUE
olfactory receptor 10G2,TRUE,TRUE,TRUE
protein-glutamine gamma-glutamyltransferase 2,TRUE,TRUE,TRUE
histone deacetylase 7 isoform X3,TRUE,TRUE,TRUE
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 isoform X2",TRUE,TRUE,TRUE
something about silencing protein 10,TRUE,TRUE,TRUE
xylosyltransferase 2,TRUE,TRUE,TRUE
cAMP-responsive element modulator isoform X3,TRUE,TRUE,TRUE
IQ domain-containing protein E isoform X3,TRUE,TRUE,TRUE
cell cycle progression protein 1 isoform X5,TRUE,TRUE,TRUE
probable E3 ubiquitin-protein ligase DTX2 isoform X1,TRUE,TRUE,TRUE
T-complex protein 1 subunit beta,TRUE,TRUE,TRUE
"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",TRUE,TRUE,TRUE
DAZ-associated protein 1 isoform X1,TRUE,TRUE,TRUE
LEM domain-containing protein 1,TRUE,TRUE,TRUE
histone deacetylase 6 isoform X1,TRUE,TRUE,TRUE
synaptogyrin-3,TRUE,TRUE,TRUE
zinc finger HIT domain-containing protein 2,TRUE,TRUE,TRUE
transducin-like enhancer protein 3 isoform X3,TRUE,TRUE,TRUE
beta-2 adrenergic receptor,TRUE,TRUE,TRUE
MARVEL domain-containing protein 2,TRUE,TRUE,TRUE
histone-lysine N-methyltransferase SETDB1 isoform X1,TRUE,TRUE,TRUE
zinc finger and BTB domain-containing protein 34,TRUE,TRUE,TRUE
apolipoprotein L domain-containing protein 1,TRUE,TRUE,TRUE
"N-acetylglutamate synthase, mitochondrial",TRUE,TRUE,TRUE
phosphatidylinositol-binding clathrin assembly protein isoform X8,TRUE,TRUE,TRUE
ER lumen protein-retaining receptor 2,TRUE,TRUE,TRUE
ADP-ribosylation factor GTPase-activating protein 1 isoform X3,TRUE,TRUE,TRUE
partner of Y14 and mago isoform X2,TRUE,TRUE,TRUE
proteasome subunit alpha type-2,TRUE,TRUE,TRUE
MAP kinase-activating death domain protein isoform X18,TRUE,TRUE,TRUE
cdc42 effector protein 3,TRUE,TRUE,TRUE
actin-related protein 8,TRUE,TRUE,TRUE
testis-specific serine/threonine-protein kinase 6,TRUE,TRUE,TRUE
C-C chemokine receptor type 7,TRUE,TRUE,TRUE
PX domain-containing protein kinase-like protein isoform X1,TRUE,TRUE,TRUE
uncharacterized protein C11orf91 homolog,TRUE,TRUE,TRUE
monocarboxylate transporter 8,TRUE,TRUE,TRUE
YEATS domain-containing protein 2 isoform X5,TRUE,TRUE,TRUE
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 isoform X1",TRUE,TRUE,TRUE
"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 7",TRUE,TRUE,TRUE
AT-rich interactive domain-containing protein 2,TRUE,TRUE,TRUE
"5-demethoxyubiquinone hydroxylase, mitochondrial isoform X1",TRUE,TRUE,TRUE
alpha-ketoglutarate-dependent dioxygenase alkB homolog 6 isoform X1,TRUE,TRUE,TRUE
protein WWC3 isoform X1,TRUE,TRUE,TRUE
"ATP-dependent 6-phosphofructokinase, liver type",TRUE,TRUE,TRUE
leucine-rich repeat-containing protein 39 isoform X2,TRUE,TRUE,TRUE
maleylacetoacetate isomerase isoform X2,TRUE,TRUE,TRUE
60S ribosomal export protein NMD3,TRUE,TRUE,TRUE
eyes absent homolog 4 isoform X2,TRUE,TRUE,TRUE
complement component C7,TRUE,TRUE,TRUE
rho-related GTP-binding protein RhoE,TRUE,TRUE,TRUE
C-C motif chemokine 8,TRUE,TRUE,TRUE
rho-related GTP-binding protein RhoG,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: SRSF protein kinase 1,TRUE,TRUE,TRUE
tensin-1 isoform X3,TRUE,TRUE,TRUE
angiomotin-like protein 1 isoform X2,TRUE,TRUE,TRUE
ecto-ADP-ribosyltransferase 3 isoform X1,TRUE,TRUE,TRUE
EH domain-binding protein 1-like protein 1 isoform X11,TRUE,TRUE,TRUE
zinc finger protein 18 isoform X2,TRUE,TRUE,TRUE
collagen alpha-1(XX) chain,TRUE,TRUE,TRUE
olfactory receptor 10K2,TRUE,TRUE,TRUE
"keratin, type I cytoskeletal 26",TRUE,TRUE,TRUE
olfactory receptor 10A4,TRUE,TRUE,TRUE
epsin-2 isoform X6,TRUE,TRUE,TRUE
thrombospondin type-1 domain-containing protein 8,TRUE,TRUE,TRUE
protein ZNF365,TRUE,TRUE,TRUE
platelet-activating factor acetylhydrolase IB subunit beta,TRUE,TRUE,TRUE
activated CDC42 kinase 1 isoform X4,TRUE,TRUE,TRUE
inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 isoform X4,TRUE,TRUE,TRUE
EP300-interacting inhibitor of differentiation 1,TRUE,TRUE,TRUE
E3 ubiquitin-protein transferase RMND5B isoform X4,TRUE,TRUE,TRUE
actin-related protein T2,TRUE,TRUE,TRUE
NAD-dependent protein deacetylase sirtuin-2 isoform X2,TRUE,TRUE,TRUE
proto-oncogene Mas,TRUE,TRUE,TRUE
activating signal cointegrator 1 complex subunit 3,TRUE,TRUE,TRUE
dystrobrevin alpha isoform X5,TRUE,TRUE,TRUE
protein ABHD8,TRUE,TRUE,TRUE
phosphoglycerate kinase 2,TRUE,TRUE,TRUE
RUS family member 1,TRUE,TRUE,TRUE
histone deacetylase 5 isoform X2,TRUE,TRUE,TRUE
synaptic vesicle membrane protein VAT-1 homolog,TRUE,TRUE,TRUE
molybdate-anion transporter,TRUE,TRUE,TRUE
G protein-regulated inducer of neurite outgrowth 1,TRUE,TRUE,TRUE
centromere protein S,TRUE,TRUE,TRUE
DDB1- and CUL4-associated factor 7,TRUE,TRUE,TRUE
insulin-like growth factor-binding protein 3,TRUE,TRUE,TRUE
histone-lysine N-methyltransferase SMYD1 isoform X2,TRUE,TRUE,TRUE
alpha-tocopherol transfer protein-like isoform X1,TRUE,TRUE,TRUE
protein Mis18-beta,TRUE,TRUE,TRUE
RNA binding protein fox-1 homolog 1 isoform X1,TRUE,TRUE,TRUE
cardiolipin synthase (CMP-forming) isoform X1,TRUE,TRUE,TRUE
TGF-beta-activated kinase 1 and MAP3K7-binding protein 3 isoform X1,TRUE,TRUE,TRUE
xaa-Pro aminopeptidase 1 isoform X1,TRUE,TRUE,TRUE
T-box transcription factor TBX22,TRUE,TRUE,TRUE
CUGBP Elav-like family member 1 isoform X6,TRUE,TRUE,TRUE
ribosyldihydronicotinamide dehydrogenase [quinone] isoform X1,TRUE,TRUE,TRUE
"LOW QUALITY PROTEIN: BOLA class I histocompatibility antigen, alpha chain BL3-7-like",TRUE,TRUE,TRUE
cytoplasmic dynein 1 light intermediate chain 2,TRUE,TRUE,TRUE
protein BANP isoform X2,TRUE,TRUE,TRUE
ly6/PLAUR domain-containing protein 2,TRUE,TRUE,TRUE
caveolae-associated protein 2,TRUE,TRUE,TRUE
glutathione peroxidase 2,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase TRIM71,TRUE,TRUE,TRUE
alanyl-tRNA editing protein Aarsd1,TRUE,TRUE,TRUE
CDP-diacylglycerol--inositol 3-phosphatidyltransferase,TRUE,TRUE,TRUE
inositol polyphosphate 1-phosphatase isoform X1,TRUE,TRUE,TRUE
transcription factor E2F4 isoform X1,TRUE,TRUE,TRUE
enhancer of polycomb homolog 1 isoform X1,TRUE,TRUE,TRUE
aquaporin-7 isoform X2,TRUE,TRUE,TRUE
leucine-rich single-pass membrane protein 2,TRUE,TRUE,TRUE
RNA-binding protein 10 isoform X1,TRUE,TRUE,TRUE
activator of apoptosis harakiri,TRUE,TRUE,TRUE
STE20-related kinase adapter protein alpha isoform X3,TRUE,TRUE,TRUE
solute carrier family 22 member 14,TRUE,TRUE,TRUE
bestrophin-3 isoform X5,TRUE,TRUE,TRUE
acyloxyacyl hydrolase,TRUE,TRUE,TRUE
rho GTPase-activating protein 26 isoform X2,TRUE,TRUE,TRUE
mitochondrial Rho GTPase 1 isoform X1,TRUE,TRUE,TRUE
probable G-protein coupled receptor 27,TRUE,TRUE,TRUE
transducin-like enhancer protein 1 isoform X2,TRUE,TRUE,TRUE
pituitary homeobox 2 isoform X2,TRUE,TRUE,TRUE
myocyte-specific enhancer factor 2A isoform X1,TRUE,TRUE,TRUE
pre-mRNA-processing factor 17,TRUE,TRUE,TRUE
guanylyl cyclase-activating protein 2,TRUE,TRUE,TRUE
protein CBFA2T3 isoform X1,TRUE,TRUE,TRUE
lysophosphatidic acid receptor 3,TRUE,TRUE,TRUE
cold-inducible RNA-binding protein isoform X3,TRUE,TRUE,TRUE
cytospin-A isoform X3,TRUE,TRUE,TRUE
