Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
H/ACA ribonucleoprotein complex non-core subunit NAF1 isoform X1,True,True,True
MAGE-like protein 2,True,True,True
LOW QUALITY PROTEIN: vomeronasal type-2 receptor 1-like,False,True,True
mitogen-activated protein kinase kinase kinase kinase 4 isoform X22,True,False,True
protocadherin-10 isoform X1,True,False,True
LOW QUALITY PROTEIN: serrate RNA effector molecule homolog,True,False,False
unconventional myosin-Va isoform X2,True,False,True
double-stranded RNA-specific editase 1 isoform X2,True,False,True
retinoic acid receptor beta isoform X2,True,False,True
neural cell adhesion molecule 1 isoform X10,True,False,True
"glutamate dehydrogenase 1, mitochondrial",True,True,True
inositol polyphosphate-4-phosphatase type I A isoform X16,False,False,True
protein shisa-2 homolog,True,True,True
carbohydrate sulfotransferase 13,True,True,True
BRCA1-associated RING domain protein 1 isoform X3,False,False,True
oxidative stress-responsive serine-rich protein 1,True,False,False
E3 ubiquitin-protein ligase RNF8 isoform X3,True,True,False
hephaestin isoform X6,True,False,False
alpha-hemoglobin-stabilizing protein isoform X1,True,False,True
fibroblast growth factor receptor 2 isoform X3,True,False,True
protein FAM180B isoform X3,False,False,True
sperm flagellar protein 2 isoform X5,True,False,True
cytoplasmic tyrosine-protein kinase BMX isoform X3,True,False,True
deubiquitinase MYSM1,False,True,False
protein polybromo-1,False,True,False
hyaluronan synthase 3 isoform X7,False,False,True
"39S ribosomal protein L22, mitochondrial isoform X2",False,True,True
LON peptidase N-terminal domain and RING finger protein 3 isoform X3,False,False,True
calcium-dependent secretion activator 2 isoform X7,True,False,True
metal transporter CNNM2 isoform X3,False,False,True
ATP-dependent RNA helicase DDX42 isoform X1,True,False,True
SH2 domain-containing protein 5 isoform X4,True,False,True
ubiquitin-conjugating enzyme E2 G1 isoform X1,True,False,False
transcription factor COE2,True,True,True
uncharacterized protein LOC102395016,False,False,True
structural maintenance of chromosomes protein 1A isoform X3,False,True,True
LOW QUALITY PROTEIN: eukaryotic peptide chain release factor GTP-binding subunit ERF3A-like,False,False,True
"mannosyl-oligosaccharide 1,2-alpha-mannosidase IA isoform X1",False,False,True
endonuclease III-like protein 1 isoform X3,False,True,True
"CMP-N-acetylneuraminate-beta-galactosamide- alpha-2,3-sialyltransferase 4 isoform X10",True,False,False
killer cell lectin-like receptor subfamily G member 1 isoform X6,False,False,True
calcium and integrin-binding family member 2 isoform X4,True,False,True
zinc finger protein 827 isoform X2,True,False,True
uridine-cytidine kinase-like 1 isoform X7,True,True,True
tetratricopeptide repeat protein 23-like,False,True,False
uncharacterized protein CXorf58 homolog,False,True,False
interferon regulatory factor 3 isoform X2,False,True,True
semaphorin-5B isoform X1,True,False,True
cyclin-dependent kinase 20 isoform X13,False,False,True
tudor domain-containing protein 10,True,True,False
ankyrin-2 isoform X42,False,False,True
immediate early response gene 5 protein,True,True,True
armadillo repeat-containing protein 12,True,True,False
microcephalin isoform X8,False,False,True
serine/threonine-protein kinase 32B isoform X3,False,False,True
mRNA decay activator protein ZFP36L1,True,True,True
aldehyde oxidase 4-like,False,True,False
LOW QUALITY PROTEIN: elongation factor 1-beta-like,False,False,True
tyrosine 3-monooxygenase,False,True,True
kinetochore-associated protein DSN1 homolog isoform X3,True,False,True
centrosomal protein of 290 kDa isoform X7,False,False,True
DNA ligase 4 isoform X1,True,False,True
amphoterin-induced protein 3,True,True,True
LOW QUALITY PROTEIN: translocator protein 2,False,True,False
focal adhesion kinase 1 isoform X7,False,True,True
N-glycosylase/DNA lyase isoform X4,False,False,True
ran-binding protein 3 isoform X10,False,False,True
CASP8-associated protein 2 isoform X3,False,False,True
SH3 and multiple ankyrin repeat domains protein 2 isoform X4,False,False,True
tudor and KH domain-containing protein,False,True,True
V-set and immunoglobulin domain-containing protein 10 isoform X3,True,False,False
exocyst complex component 3-like protein isoform X7,True,False,True
PX domain-containing protein kinase-like protein isoform X7,True,False,True
myocardin-related transcription factor B isoform X1,True,True,True
small ribosomal subunit protein eS24 isoform X6,True,False,False
LOW QUALITY PROTEIN: intercellular adhesion molecule 5,True,False,False
LOW QUALITY PROTEIN: aldehyde dehydrogenase family 3 member A2-like,False,True,False
"high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A isoform X7",False,False,True
protein ABHD18 isoform X2,True,True,False
terminal nucleotidyltransferase 5A isoform X2,True,False,True
ataxin-10,True,True,False
unconventional myosin-X isoform X4,False,False,True
cyclin-H isoform X7,True,False,False
zinc finger protein 709 isoform X1,True,False,True
protein NLRC5 isoform X4,True,False,True
beta-actin-like protein 2 isoform X1,True,False,False
alkylated DNA repair protein alkB homolog 8 isoform X2,False,False,True
interferon alpha-F,False,False,True
mitochondrial mRNA pseudouridine synthase RPUSD3 isoform X1,True,False,True
uncharacterized protein C4orf45 homolog,False,True,True
nuclear receptor ROR-gamma isoform X8,False,True,False
E3 ubiquitin-protein ligase RNF8 isoform X2,True,True,False
pumilio homolog 2 isoform X1,False,True,True
multiple epidermal growth factor-like domains protein 11 isoform X1,False,False,True
RNA-binding protein 3 isoform X3,False,False,True
sodium/hydrogen exchanger 1 isoform X1,True,True,False
large ribosomal subunit protein bL34m,True,False,False
zinc finger protein 773-like isoform X2,False,True,False
uncharacterized protein LOC123327714 isoform X2,False,False,True
"histidine--tRNA ligase, cytoplasmic",True,True,True
protein SSXT isoform X3,True,False,True
metalloprotease TIKI2 isoform X1,False,False,True
uncharacterized protein C13orf46 homolog isoform X7,False,False,True
microtubule-associated serine/threonine-protein kinase 2 isoform X3,True,True,True
prominin-1 isoform X1,True,False,True
"monofunctional C1-tetrahydrofolate synthase, mitochondrial",True,True,False
oxidative stress-responsive serine-rich protein 1 isoform X2,False,True,True
zinc finger protein Rlf isoform X1,False,False,True
ubiquitin-related modifier 1 isoform X1,True,False,True
serine/threonine-protein kinase Nek11 isoform X10,True,False,True
tensin-1 isoform X9,True,False,False
microtubule-associated protein 9 isoform X2,True,False,True
phospholipid phosphatase-related protein type 5 isoform X3,True,False,False
zinc finger protein 576 isoform X4,True,False,False
histone-lysine N-methyltransferase NSD3 isoform X5,True,False,True
transmembrane protein C1orf162 homolog isoform X2,True,False,False
tRNA pseudouridine synthase Pus10 isoform X2,True,False,True
tolloid-like protein 1 isoform X1,True,False,False
THO complex subunit 5 homolog isoform X4,False,False,True
E3 ubiquitin-protein ligase HECTD1 isoform X1,True,True,True
rho guanine nucleotide exchange factor 7 isoform X4,True,False,True
intraflagellar transport protein 46 homolog,True,False,False
small integral membrane protein 32,True,True,True
C-type lectin domain family 1 member B isoform X1,True,False,True
protein SYS1 homolog isoform X5,False,False,True
"glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial",False,True,False
LOW QUALITY PROTEIN: FHF complex subunit HOOK-interacting protein 1B,True,False,False
vascular endothelial zinc finger 1 isoform X1,True,True,True
structural maintenance of chromosomes protein 5 isoform X4,True,False,False
inactive serine protease PAMR1,True,True,True
GPI ethanolamine phosphate transferase 2 isoform X8,False,False,True
dermokine isoform X4,False,False,True
antizyme inhibitor 2,True,True,True
CUGBP Elav-like family member 6,True,True,False
ADAMTS-like protein 3 isoform X7,False,False,True
UPF0545 protein C22orf39 homolog isoform X4,False,False,True
beta-adducin,True,True,True
endosomal/lysosomal potassium channel TMEM175 isoform X1,False,False,True
putative protein ZNF720 isoform X9,False,False,True
pre-mRNA-processing factor 19,True,True,True
intersectin-1 isoform X1,True,False,True
triple functional domain protein isoform X2,True,False,True
zinc finger protein 610-like isoform X3,False,False,True
arrestin-C,True,True,False
O-acyltransferase like protein,True,False,True
RNA-binding protein 14 isoform X3,True,False,True
olfactory receptor 1f45,True,False,False
EF-hand calcium-binding domain-containing protein 6 isoform X1,True,False,True
histone-lysine N-methyltransferase SETD2 isoform X2,False,False,True
RNA-binding protein with serine-rich domain 1 isoform X1,True,True,True
serine/threonine-protein kinase WNK1 isoform X20,False,False,True
neuron-specific vesicular protein calcyon,True,True,True
poly(rC)-binding protein 2 isoform X1,False,True,True
dedicator of cytokinesis protein 10 isoform X4,True,False,True
transmembrane protein 25 isoform X2,True,True,True
olfactory receptor 4X2 isoform X1,False,False,True
protein SLC31A2 isoform X2,True,False,False
T cell receptor alpha variable 18-like isoform X2,False,False,True
BCLAF1 and THRAP3 family member 3 isoform X3,True,False,True
uncharacterized protein C5orf34 homolog isoform X2,True,False,True
E3 ubiquitin-protein ligase CBL-B isoform X8,False,False,True
zinc finger protein 724 isoform X4,False,False,True
band 4.1-like protein 3,False,True,False
transcription initiation factor TFIID subunit 11,True,True,True
centriolar and ciliogenesis-associated protein HYLS1,False,True,False
UDP-N-acetylglucosamine/UDP-glucose/GDP-mannose transporter isoform X4,False,False,True
ankyrin-3 isoform X2,False,False,True
polyadenylate-binding protein 2 isoform X4,True,False,False
protein kinase C-binding protein 1 isoform X19,False,False,True
zinc finger protein 446,False,True,False
protein DENND6A isoform X2,True,False,True
septin-7 isoform X3,False,False,True
optineurin isoform X1,True,True,True
ubinuclein-2 isoform X1,True,False,True
"pro-neuregulin-3, membrane-bound isoform isoform X5",False,False,True
zinc finger and SCAN domain-containing protein 12 isoform X2,True,False,True
calpain-13 isoform X6,False,False,True
interleukin-13 receptor subunit alpha-2 isoform X2,False,False,True
olfactory receptor 11H7,True,True,True
zinc finger protein 677 isoform X2,False,False,True
androgen-dependent TFPI-regulating protein isoform X3,True,False,True
methionine synthase reductase isoform X3,True,False,True
activated CDC42 kinase 1 isoform X13,True,True,False
UPF0547 protein C16orf87 homolog,True,True,True
synaptojanin-2 isoform X3,False,False,True
uncharacterized protein C20orf96 homolog isoform X9,False,False,True
protein SPMIP3 isoform X2,True,False,False
CCR4-NOT transcription complex subunit 4 isoform X3,False,True,True
tripartite motif-containing protein 43B-like,False,True,False
testican-1 isoform X2,False,False,True
protein regulator of cytokinesis 1 isoform X2,True,False,True
V-type proton ATPase 116 kDa subunit a3 isoform X2,False,False,True
interleukin-8 precursor,False,False,True
protein ECT2 isoform X3,True,False,True
UBX domain-containing protein 8 isoform X2,False,True,False
E3 ubiquitin-protein ligase RNF149 isoform X1,True,False,True
LOW QUALITY PROTEIN: nucleophosmin,True,False,False
zinc finger protein 354A isoform X2,True,False,True
olfactory receptor 4B1-like,False,True,True
PDZ domain-containing protein GIPC1 isoform X1,False,True,False
rho GTPase-activating protein 22 isoform X5,True,False,True
"glycogen [starch] synthase, liver isoform X2",True,False,True
scm-like with four MBT domains protein 1 isoform X5,False,False,True
serine/threonine-protein phosphatase 4 regulatory subunit 3-B-like,True,True,False
transmembrane and coiled-coil domain-containing protein 3 isoform X2,False,True,True
ATP-binding cassette sub-family G member 4 isoform X4,False,False,True
retinoblastoma-binding protein 5 isoform X1,True,True,True
protein FMC1 homolog isoform X3,False,False,True
serine protease FAM111B isoform X4,True,False,False
kelch-like protein 3,False,True,False
nicastrin,False,True,False
"dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase isoform X1",False,True,True
MAP kinase-activating death domain protein isoform X3,True,True,True
LOW QUALITY PROTEIN: olfactory receptor 7A17,True,False,False
zinc finger protein 132 isoform X2,False,False,True
olfactory receptor 2T33-like,True,False,True
kinesin-like protein KIF26A,False,False,True
olfactory receptor 2W3-like,False,True,True
probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2 isoform X1,False,False,True
zinc finger protein 570,False,False,True
tRNA-specific adenosine deaminase 1,False,True,False
collagen alpha-1(I) chain isoform X3,False,False,True
replication factor C subunit 1 isoform X2,False,False,True
host cell factor C1 regulator 1 isoform X3,True,True,True
tetratricopeptide repeat protein 7B isoform X9,True,False,False
LOW QUALITY PROTEIN: arrestin domain-containing protein 4,True,False,False
