Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
pyridoxal-dependent decarboxylase domain-containing protein 1,True,True,True
actin-related protein 2/3 complex subunit 5-like protein,True,True,True
LIM domain kinase 2 isoform X2,True,True,True
paxillin isoform X2,True,True,True
FAST kinase domain-containing protein 4,True,True,True
signal transducer and activator of transcription 3 isoform X2,True,True,True
zinc finger HIT domain-containing protein 1,True,True,True
fibroblast growth factor 23,True,True,True
homeobox-containing protein 1 isoform X2,True,True,True
regulator of chromosome condensation isoform X3,True,True,True
rho-related GTP-binding protein RhoU,True,True,True
sortilin isoform X1,True,True,True
signal transducer and activator of transcription 3 isoform X4,True,True,True
gap junction beta-6 protein,True,True,True
uromodulin,True,True,True
zinc finger protein 821 isoform X2,True,True,True
2-iminobutanoate/2-iminopropanoate deaminase,True,True,True
ARF GTPase-activating protein GIT2 isoform X1,True,True,True
"thioredoxin reductase 2, mitochondrial isoform X1",True,True,True
SCAN domain-containing protein 3,True,True,True
cytoplasmic dynein 1 intermediate chain 2 isoform X1,True,True,True
arginine/serine-rich coiled-coil protein 2 isoform X1,True,True,True
"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 isoform X1",True,True,True
secretory carrier-associated membrane protein 3,True,True,True
oxysterol-binding protein-related protein 9 isoform X3,True,True,True
tumor protein 63 isoform X2,True,True,True
biotin--protein ligase isoform X3,True,True,True
rho guanine nucleotide exchange factor 9 isoform X2,True,True,True
inner nuclear membrane protein Man1,True,True,True
chromatin accessibility complex protein 1,True,True,True
nuclear receptor ROR-gamma isoform X1,True,True,True
"3'(2'),5'-bisphosphate nucleotidase 1 isoform X1",True,True,True
N-acylneuraminate cytidylyltransferase,True,True,True
RNA polymerase II subunit A C-terminal domain phosphatase isoform X1,True,True,True
zinc finger protein ubi-d4 isoform X2,True,True,True
BCAS3 microtubule associated cell migration factor isoform X3,True,True,True
voltage-dependent calcium channel gamma-2 subunit,True,True,True
proSAAS,True,True,True
microtubule-associated protein tau isoform X1,True,True,True
regulator of nonsense transcripts 3B isoform X1,True,True,True
putative monooxygenase p33MONOX isoform X2,True,True,True
elastin isoform X5,True,True,True
MAP kinase-interacting serine/threonine-protein kinase 1 isoform X2,True,True,True
inositol-trisphosphate 3-kinase A,True,True,True
leucine-rich repeat flightless-interacting protein 1 isoform X4,True,True,True
PX domain-containing protein kinase-like protein isoform X2,True,True,True
LOW QUALITY PROTEIN: LON peptidase N-terminal domain and RING finger protein 2,True,True,True
pleckstrin homology domain-containing family A member 4 isoform X1,True,True,True
suppressor of tumorigenicity 7 protein isoform X4,True,True,True
vascular endothelial zinc finger 1 isoform X2,True,True,True
dystrobrevin alpha isoform X3,True,True,True
F-box/WD repeat-containing protein 1A isoform X1,True,True,True
axin-1 isoform X4,True,True,True
transcriptional enhancer factor TEF-4 isoform X2,True,True,True
segment polarity protein dishevelled homolog DVL-1 isoform X1,True,True,True
ephrin-A2,True,True,True
costars family protein ABRACL,True,True,True
trace amine-associated receptor 3,True,True,True
"arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 isoform X1",True,True,True
motile sperm domain-containing protein 1,True,True,True
liprin-beta-1 isoform X3,True,True,True
stomatin,True,True,True
proteasome activator complex subunit 2,True,True,True
protein S100-A9,True,True,True
von Hippel-Lindau disease tumor suppressor,True,True,True
zinc finger protein 64 isoform X3,True,True,True
peptidyl-prolyl cis-trans isomerase FKBP7 isoform X2,True,True,True
transcription factor MafF,True,True,True
V-type proton ATPase subunit H isoform X1,True,True,True
microtubule-associated protein 6,True,True,True
myocyte-specific enhancer factor 2C isoform X1,True,True,True
deubiquitinating protein VCPIP1,True,True,True
growth/differentiation factor 6,True,True,True
"cytochrome b-c1 complex subunit 1, mitochondrial",True,True,True
LOW QUALITY PROTEIN: 2'-5'-oligoadenylate synthase-like protein,True,True,True
homeobox protein Hox-D9,True,True,True
TIR domain-containing adapter molecule 1,True,True,True
transcription factor E2-alpha isoform X1,True,True,True
DNA (cytosine-5)-methyltransferase 3A isoform X3,True,True,True
26S proteasome regulatory subunit 7,True,True,True
inactive rhomboid protein 1 isoform X2,True,True,True
E3 ubiquitin-protein ligase RNF133,True,True,True
splicing factor 3B subunit 2 isoform X1,True,True,True
platelet glycoprotein 4,True,True,True
protein phosphatase 1 regulatory subunit 12B isoform X2,True,True,True
cyclin-dependent kinases regulatory subunit 2,True,True,True
EF-hand calcium-binding domain-containing protein 8,True,True,True
calpain-3 isoform X4,True,True,True
"FERM, ARHGEF and pleckstrin domain-containing protein 2 isoform X2",True,True,True
MEF2-activating motif and SAP domain-containing transcriptional regulator isoform X3,True,True,True
dnaJ homolog subfamily C member 24 isoform X1,True,True,True
interferon-inducible GTPase 5,True,True,True
small integral membrane protein 5,True,True,True
nuclear pore complex protein Nup133,True,True,True
transforming growth factor beta receptor type 3 isoform X1,True,True,True
splicing factor U2AF 26 kDa subunit isoform X2,True,True,True
zinc finger protein SNAI2,True,True,True
immunoglobulin lambda-1 light chain-like,True,True,True
transmembrane protein 79,True,True,True
stearoyl-CoA desaturase 5,True,True,True
N-alpha-acetyltransferase 60,True,True,True
RNA-binding protein 10 isoform X6,True,True,True
Krueppel-like factor 13,True,True,True
protein FAM170A,True,True,True
nck-associated protein 1-like,True,True,True
mitochondrial carrier homolog 2,True,True,True
stathmin domain-containing protein 1,True,True,True
"succinyl-CoA:3-ketoacid coenzyme A transferase 2, mitochondrial",True,True,True
oxidoreductase HTATIP2 isoform X2,True,True,True
"iron-sulfur cluster assembly 1 homolog, mitochondrial isoform X1",True,True,True
lysine-specific demethylase PHF2 isoform X1,True,True,True
beta-galactosidase-1-like protein isoform X2,True,True,True
zinc finger protein 34 isoform X1,True,True,True
hematopoietically-expressed homeobox protein HHEX,True,True,True
thioredoxin,True,True,True
RNA-binding protein 44,True,True,True
glutathione peroxidase 2,True,True,True
olfactory receptor 2S2-like,True,True,True
N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase isoform X2,True,True,True
Fc receptor-like protein 6,True,True,True
uncharacterized protein C16orf74 homolog,True,True,True
histone H2AX,True,True,True
non-structural maintenance of chromosomes element 4 homolog A,True,True,True
E3 ubiquitin ligase TRAF3IP2 isoform X3,True,True,True
vesicle-trafficking protein SEC22c,True,True,True
zinc finger protein 143 isoform X2,True,True,True
protein FAM124A,True,True,True
serine/threonine-protein kinase DCLK3,True,True,True
clustered mitochondria protein homolog isoform X2,True,True,True
gap junction beta-7 protein,True,True,True
misshapen-like kinase 1 isoform X1,True,True,True
far upstream element-binding protein 1 isoform X4,True,True,True
sphingolipid delta(4)-desaturase DES1,True,True,True
mediator of RNA polymerase II transcription subunit 12 isoform X2,True,True,True
serine/threonine-protein kinase WNK1 isoform X8,True,True,True
single-stranded DNA-binding protein 2 isoform X3,True,True,True
leucine-rich repeat-containing protein 39 isoform X1,True,True,True
CCR4-NOT transcription complex subunit 1 isoform X4,True,True,True
CMRF35-like molecule 9 isoform X6,True,True,True
receptor-type tyrosine-protein phosphatase alpha isoform X2,True,True,True
dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,True,True,True
pre-B-cell leukemia transcription factor-interacting protein 1 isoform X1,True,True,True
DNA-dependent metalloprotease SPRTN isoform X1,True,True,True
myotubularin-related protein 5 isoform X3,True,True,True
WD repeat-containing protein 26 isoform X2,True,True,True
leucine-rich repeat transmembrane protein FLRT2,True,True,True
"LETM1 domain-containing protein LETM2, mitochondrial",True,True,True
1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon,True,True,True
transcription factor Sp8,True,True,True
membrane-spanning 4-domains subfamily A member 14,True,True,True
ATP-dependent RNA helicase DHX30 isoform X2,True,True,True
SH3 and PX domain-containing protein 2A isoform X2,True,True,True
homer protein homolog 3,True,True,True
novel acetylcholine receptor chaperone,True,True,True
sulfotransferase 4A1,True,True,True
nucleoporin NUP35,True,True,True
RRP15-like protein,True,True,True
echinoderm microtubule-associated protein-like 1 isoform X2,True,True,True
cyclin-Q isoform X3,True,True,True
phosphatase and actin regulator 4 isoform X2,True,True,True
proteinase-activated receptor 1,True,True,True
anion exchange transporter,True,True,True
RWD domain-containing protein 2B,True,True,True
transcriptional repressor p66-beta isoform X2,True,True,True
double-stranded RNA-specific adenosine deaminase isoform X3,True,True,True
histone H2B type 1-A,True,True,True
T cell receptor gamma constant 1-like,True,True,True
guanylate cyclase soluble subunit alpha-2,True,True,True
inactive ribonuclease-like protein 10,True,True,True
WD repeat-containing protein 72,True,True,True
E3 ubiquitin-protein ligase RNF216 isoform X3,True,True,True
rho guanine nucleotide exchange factor 12 isoform X2,True,True,True
transcription cofactor vestigial-like protein 2 isoform X2,True,True,True
cochlin,True,True,True
embryonal Fyn-associated substrate isoform X1,True,True,True
filamin-A isoform X1,True,True,True
interferon omega-1-like,True,True,True
serine/arginine-rich splicing factor 2,True,True,True
elastin isoform X4,True,True,True
anthrax toxin receptor 1,True,True,True
transportin-2 isoform X1,True,True,True
hemopexin,True,True,True
CAP-Gly domain-containing linker protein 3,True,True,True
sodium-coupled monocarboxylate transporter 2,True,True,True
transmembrane protein 14C,True,True,True
sodium/calcium exchanger 3 isoform X1,True,True,True
heat shock factor-binding protein 1,True,True,True
unconventional myosin-XVIIIa isoform X8,True,True,True
transmembrane protein 185A isoform X2,True,True,True
mitogen-activated protein kinase kinase kinase kinase 4 isoform X5,True,True,True
AP-3 complex subunit beta-2,True,True,True
F-box only protein 46,True,True,True
plakophilin-4 isoform X1,True,True,True
dynein light chain roadblock-type 2,True,True,True
ATPase MORC2 isoform X2,True,True,True
retinaldehyde-binding protein 1,True,True,True
ADP-ribosylation factor GTPase-activating protein 2 isoform X2,True,True,True
transitional endoplasmic reticulum ATPase,True,True,True
transmembrane protein 184B isoform X1,True,True,True
uncharacterized protein C18orf63 homolog,True,True,True
zinc finger and BTB domain-containing protein 34,True,True,True
protein FAM118A isoform X1,True,True,True
phosphatidylinositol N-acetylglucosaminyltransferase subunit P,True,True,True
mesothelin,True,True,True
enhancer of polycomb homolog 2 isoform X2,True,True,True
dual specificity protein kinase CLK2 isoform X1,True,True,True
platelet-activating factor acetylhydrolase IB subunit beta,True,True,True
transcription activator BRG1 isoform X1,True,True,True
proprotein convertase subtilisin/kexin type 6 isoform X2,True,True,True
KAT8 regulatory NSL complex subunit 3 isoform X3,True,True,True
dedicator of cytokinesis protein 9 isoform X4,True,True,True
proteasome subunit beta type-11,True,True,True
tight junction protein ZO-1 isoform X1,True,True,True
E3 SUMO-protein ligase PIAS2 isoform X3,True,True,True
ribosome biogenesis regulatory protein homolog,True,True,True
volume-regulated anion channel subunit LRRC8D,True,True,True
methylosome subunit pICln isoform X1,True,True,True
72 kDa type IV collagenase,True,True,True
alpha-mannosidase 2x isoform X2,True,True,True
serine/threonine-protein kinase 11-interacting protein isoform X2,True,True,True
LIM domain-binding protein 2 isoform X2,True,True,True
dnaJ homolog subfamily C member 12,True,True,True
tRNA methyltransferase 10 homolog C,True,True,True
HEAT repeat-containing protein 5A isoform X2,True,True,True
SAYSvFN domain-containing protein 1,True,True,True
homeobox and leucine zipper protein Homez isoform X1,True,True,True
sodium/calcium exchanger 3 isoform X3,True,True,True
transmembrane protein 43 isoform X1,True,True,True
protein turtle homolog A,True,True,True
centromere protein S,True,True,True
gastricsin,True,True,True
oxysterols receptor LXR-alpha isoform X1,True,True,True
glycerol-3-phosphate acyltransferase 4 isoform X1,True,True,True
probable ATP-dependent DNA helicase HFM1,True,True,True
stathmin-3,True,True,True
post-GPI attachment to proteins factor 6 isoform X2,True,True,True
uncharacterized protein C17orf50 homolog,True,True,True
eyes absent homolog 4 isoform X2,True,True,True
histone deacetylase 6 isoform X1,True,True,True
myoblast determination protein 1,True,True,True
ATP-citrate synthase isoform X1,True,True,True
leucine-rich repeat flightless-interacting protein 1 isoform X10,True,True,True
protein FAM24B,True,True,True
LIM domain-binding protein 3 isoform X1,True,True,True
ubiquitin-protein ligase E3A isoform X3,True,True,True
putative olfactory receptor 2B3,True,True,True
